data_feed_id,merchant_id,merchant_name,aw_product_id,aw_deep_link,aw_image_url,aw_thumb_url,category_id,category_name,brand_id,brand_name,merchant_product_id,merchant_category,upc,isbn,model_number,product_name,description,merchant_deep_link,merchant_thumb_url,merchant_image_url,search_price,rrp_price,commission_group,keywords,custom_1,custom_2,custom_3,custom_4,custom_5,reviews,basket_link,product_short_description,merchant_product_second_category,merchant_product_third_category,stock_status
105368,109230,Tsarbomba,41882883976,https://www.awin1.com/pclick.php?p=41882883976&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F8212C-BBL.png%3Fv%3D1721370545&feedId=105368&k=8514c2707c6a4bbd56533cb161893cd4d5967097,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F5_12466be7-fa6e-495d-9249-7669039eee90.png%3Fv%3D1721199165%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F04.png%3Fv%3D1721199165&feedId=105368&k=75f1fb3ecfa2eea59a2ee51a0eef6d8bc6bf381f,544,"Men's Watches",,42.5mm*50.5mm*13.5mm,TB8212C-04,TB8212C-04,,,7.17299E+11,"Elemental Series-Automatic Watch TB8212 Ceramic Blue","Stylish barrel-shaped automatic watch with Japanese YN88A movement, ceramic bezel, power reserve indicator dial, ceramic case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8212?variant=45737532850432,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/5_12466be7-fa6e-495d-9249-7669039eee90.png?v=1721199165,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/04.png?v=1721199165",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/8212C-BBL.png?v=1721370545,999.99,999.99,99.999,,USD,"TSAR BOMBA WATCH",new,male,Blue,,,,"Stylish barrel-shaped automatic watch with Japanese YN88A movement, ceramic bezel, power reserve indicator dial, ceramic case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882883977,https://www.awin1.com/pclick.php?p=41882883977&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F8204B-W.png%3Fv%3D1725673220&feedId=105368&k=018e144ad698547dc8d95db7091b0b829b8fde5a,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F15_b92a9ee8-88b1-49f2-901f-0512b2cef8a9.jpg%3Fv%3D1736478193%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F10_8736750e-4ed8-4f55-ab27-1b0352734c49.jpg%3Fv%3D1736478193&feedId=105368&k=eb12fa05741a40837b4b040f665c0b265ca70c7a,544,"Men's Watches",,43mm*50.5mm*15.5mm,TB8204B-01,TB8204B-01,,,7.62704E+11,"Elemental Series-Bio-ceramic Quartz Watch TB8204B White","Stylish barrel-shaped quartz watch with Japanese VK67 movement, bio-ceramic bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",https://tsarbomba.com/products/tb8204b?variant=43081586508032,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/15_b92a9ee8-88b1-49f2-901f-0512b2cef8a9.jpg?v=1736478193,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/10_8736750e-4ed8-4f55-ab27-1b0352734c49.jpg?v=1736478193",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/8204B-W.png?v=1725673220,219.99,219.99,21.999,,USD,"TSAR BOMBA WATCH",new,male,White,,,,"Stylish barrel-shaped quartz watch with Japanese VK67 movement, bio-ceramic bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",,instock
105368,109230,Tsarbomba,41882883978,https://www.awin1.com/pclick.php?p=41882883978&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F1_5f2cf777-bf32-42d9-a8ba-e1b68d47a5d0.png%3Fv%3D1736478193&feedId=105368&k=bd40dfacf90430b93216e411864b98ac7019e287,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F18_fe08c811-2aa2-4b45-b2de-7974db1d6afc.jpg%3Fv%3D1736478193%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F17_92bf567a-be63-4026-b0ba-4e1d9b7c010e.jpg%3Fv%3D1736478193&feedId=105368&k=e8dd8c6ce993dae252eae4919cfbb61410f6c8a4,544,"Men's Watches",,43mm*50.5mm*15.5mm,TB8204B-02,TB8204B-02,,,7.62704E+11,"Elemental Series-Bio-ceramic Quartz Watch TB8204B Blue","Stylish barrel-shaped quartz watch with Japanese VK67 movement, bio-ceramic bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",https://tsarbomba.com/products/tb8204b?variant=43081586573568,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/18_fe08c811-2aa2-4b45-b2de-7974db1d6afc.jpg?v=1736478193,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/17_92bf567a-be63-4026-b0ba-4e1d9b7c010e.jpg?v=1736478193",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/1_5f2cf777-bf32-42d9-a8ba-e1b68d47a5d0.png?v=1736478193,219.99,219.99,21.999,,USD,"TSAR BOMBA WATCH",new,male,Blue,,,,"Stylish barrel-shaped quartz watch with Japanese VK67 movement, bio-ceramic bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",,instock
105368,109230,Tsarbomba,41882883979,https://www.awin1.com/pclick.php?p=41882883979&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F03_7942ca04-15ad-43cd-8531-a2e917fb193d.png%3Fv%3D1730856684&feedId=105368&k=93a8399dd78bb0cc6ed268bbe20f7e89d116db09,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F8d2ec1e27704e654efdfc6325141533f.png%3Fv%3D1728980818%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F2_d223d07d-34f5-4b52-909c-9fcc0d838815.png%3Fv%3D1728980818&feedId=105368&k=bafc5a76df2d3f367bc16a173288fddf60c167f5,544,"Men's Watches",,43mm*50.5mm*15mm,TB8204QA-03,TB8204QA-03,,,7.17299E+11,"Elemental Series-Calendar Version TB8204QA Olive","Stylish barrel-shaped quartz watch with Japanese VK67 movement, bio-ceramic bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",https://tsarbomba.com/products/tb8204qa?variant=46013569925376,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/8d2ec1e27704e654efdfc6325141533f.png?v=1728980818,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/2_d223d07d-34f5-4b52-909c-9fcc0d838815.png?v=1728980818",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/03_7942ca04-15ad-43cd-8531-a2e917fb193d.png?v=1730856684,219.99,219.99,21.999,,USD,"TSAR BOMBA WATCH",new,male,Olive,,,,"Stylish barrel-shaped quartz watch with Japanese VK67 movement, bio-ceramic bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",,instock
105368,109230,Tsarbomba,41882883980,https://www.awin1.com/pclick.php?p=41882883980&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F02_2280acb0-9a8b-4395-a593-ea2d9381f7df.png%3Fv%3D1730856684&feedId=105368&k=be8ac0b51f9df33fd3d5fee7f010477255e72085,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2Fe44adefeb4b42888ae5147fd4090a60f_9220e490-20cf-4b76-86c2-d92949efc79f.png%3Fv%3D1737084389%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F2_dbe871af-5671-4957-bfef-747009371305.png%3Fv%3D1737084389&feedId=105368&k=9eafaa546d44206b5cbfdda5240361ee85d91a2b,544,"Men's Watches",,43mm*50.5mm*15mm,TB8204QA-02,TB8204QA-02,,,7.17299E+11,"Elemental Series-Calendar Version TB8204QA Blue","Stylish barrel-shaped quartz watch with Japanese VK67 movement, bio-ceramic bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",https://tsarbomba.com/products/tb8204qa?variant=46013569958144,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/e44adefeb4b42888ae5147fd4090a60f_9220e490-20cf-4b76-86c2-d92949efc79f.png?v=1737084389,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/2_dbe871af-5671-4957-bfef-747009371305.png?v=1737084389",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/02_2280acb0-9a8b-4395-a593-ea2d9381f7df.png?v=1730856684,219.99,219.99,21.999,,USD,"TSAR BOMBA WATCH",new,male,Blue,,,,"Stylish barrel-shaped quartz watch with Japanese VK67 movement, bio-ceramic bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",,instock
105368,109230,Tsarbomba,41882883981,https://www.awin1.com/pclick.php?p=41882883981&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F01_e7c177d5-83a3-4e42-8e60-1351409b0e04.png%3Fv%3D1737084389&feedId=105368&k=2359a450edfca55d8d46e94cc3c98f2830f5f486,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F1d8da7f161bd0af0b7aa2d053b4b515b_a278f919-73c3-4342-b29e-9785b658da1b.png%3Fv%3D1737084389%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F2_874e10e2-c840-4cd5-a2ae-7861f5d0bb90.png%3Fv%3D1737084389&feedId=105368&k=f37a4857d46b14dd0f873b2d603c29678f891dc2,544,"Men's Watches",,43mm*50.5mm*15mm,TB8204QA-01,TB8204QA-01,,,7.17299E+11,"Elemental Series-Calendar Version TB8204QA White","Stylish barrel-shaped quartz watch with Japanese VK67 movement, bio-ceramic bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",https://tsarbomba.com/products/tb8204qa?variant=46013569990912,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/1d8da7f161bd0af0b7aa2d053b4b515b_a278f919-73c3-4342-b29e-9785b658da1b.png?v=1737084389,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/2_874e10e2-c840-4cd5-a2ae-7861f5d0bb90.png?v=1737084389",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/01_e7c177d5-83a3-4e42-8e60-1351409b0e04.png?v=1737084389,219.99,219.99,21.999,,USD,"TSAR BOMBA WATCH",new,male,White,,,,"Stylish barrel-shaped quartz watch with Japanese VK67 movement, bio-ceramic bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",,instock
105368,109230,Tsarbomba,41882883982,https://www.awin1.com/pclick.php?p=41882883982&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F05_dfe73cc8-9c19-4b0d-b8d3-3345227f802a.png%3Fv%3D1737084389&feedId=105368&k=a2cb29a1a05a3361fd0bb68f709c6bf8f472ced7,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2Fdf62e2424ce483280f206a8aebb91ed2.png%3Fv%3D1737084389%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F2_070aad58-9b06-4afd-a8e4-76bd7cb9b308.png%3Fv%3D1737084389&feedId=105368&k=54be5cb8af8d9be70ebf4d8353b65d6bdf2861d2,544,"Men's Watches",,43mm*50.5mm*14mm,TB8204QA-05,TB8204QA-05,,,7.17299E+11,"Elemental Series-Calendar Version TB8204QA Light Blue","Stylish barrel-shaped quartz watch with Japanese VK67 movement, 316L stainless steel bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",https://tsarbomba.com/products/tb8204qa?variant=46013570023680,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/df62e2424ce483280f206a8aebb91ed2.png?v=1737084389,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/2_070aad58-9b06-4afd-a8e4-76bd7cb9b308.png?v=1737084389",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/05_dfe73cc8-9c19-4b0d-b8d3-3345227f802a.png?v=1737084389,219.99,219.99,21.999,,USD,"TSAR BOMBA WATCH",new,male,"Light Blue",,,,"Stylish barrel-shaped quartz watch with Japanese VK67 movement, 316L stainless steel bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",,instock
105368,109230,Tsarbomba,41882883983,https://www.awin1.com/pclick.php?p=41882883983&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F04_7911655b-dd76-424f-b660-c67f7c79ffda.png%3Fv%3D1737084389&feedId=105368&k=211cb1314992c501bb7cccc06a8c16a3eed40f08,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F8f129f44766d230930f7e16a25f791e7_bc27507c-ac9a-48d2-a20f-472d1cf6ae24.png%3Fv%3D1737084389%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F2_70ee4253-60fc-4781-bc8a-ad0dd8747902.png%3Fv%3D1737084389&feedId=105368&k=6fc56fef3d5282a503f5560995300f115d23b051,544,"Men's Watches",,43mm*50.5mm*14mm,TB8204QA-06,TB8204QA-06,,,7.17299E+11,"Elemental Series-Calendar Version TB8204QA Green","Stylish barrel-shaped quartz watch with Japanese VK67 movement, 316L stainless steel bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",https://tsarbomba.com/products/tb8204qa?variant=46013570056448,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/8f129f44766d230930f7e16a25f791e7_bc27507c-ac9a-48d2-a20f-472d1cf6ae24.png?v=1737084389,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/2_70ee4253-60fc-4781-bc8a-ad0dd8747902.png?v=1737084389",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/04_7911655b-dd76-424f-b660-c67f7c79ffda.png?v=1737084389,219.99,219.99,21.999,,USD,"TSAR BOMBA WATCH",new,male,Green,,,,"Stylish barrel-shaped quartz watch with Japanese VK67 movement, 316L stainless steel bezel, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and silicone strap.",,instock
105368,109230,Tsarbomba,41882883984,https://www.awin1.com/pclick.php?p=41882883984&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F8207CF.png%3Fv%3D1724724278&feedId=105368&k=5ed2e32d41c5b832d8a2126c10f61f31c5a88f71,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F8207CF.jpg%3Fv%3D1724724780%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F3_5c0fe5ef-3bee-44a0-8862-45e8b4d32efa.jpg%3Fv%3D1724724780&feedId=105368&k=4d64fdf98b47a9a4b89008556f82c04d67d2ea69,544,"Men's Watches",,43mm*50.5mm*16.8mm,TB8207CF-01,TB8207CF-01,,,7.62704E+11,"Elemental Series-Carbon Fiber Automatic Watch TB8207CF","Stylish barrel-shaped automatic watch with Japanese 82S0 movement, carbon fiber bezel, butterfly design dial, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8207cf,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/8207CF.jpg?v=1724724780,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/3_5c0fe5ef-3bee-44a0-8862-45e8b4d32efa.jpg?v=1724724780",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/8207CF.png?v=1724724278,489.99,489.99,48.999,,USD,"TSAR BOMBA WATCH",new,male,Black,,,,"Stylish barrel-shaped automatic watch with Japanese 82S0 movement, carbon fiber bezel, butterfly design dial, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882883985,https://www.awin1.com/pclick.php?p=41882883985&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F8209CF.png%3Fv%3D1724724279&feedId=105368&k=a3d566a3e31e818dfb2d38a7a0fc3697cf125788,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F5_14119955-8f0e-4102-a026-715f1fba974e.jpg%3Fv%3D1724725479%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F3_19768850-bb5d-4e4b-9db6-b6dccaff9ec3.jpg%3Fv%3D1724725479&feedId=105368&k=6a80e45b6b12fe48c5cfcaa342a3db86b51f83b3,544,"Men's Watches",,43mm*50.5mm*15.5mm,TB8209CF-04,TB8209CF-04,,,7.62704E+11,"Elemental Series-Carbon Fiber Automatic Watch TB8209CF Black Blue","Stylish barrel-shaped automatic watch with Japanese 82S0 movement, carbon fiber bezel, hollow dial, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8209cf?variant=42651803451648,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/5_14119955-8f0e-4102-a026-715f1fba974e.jpg?v=1724725479,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/3_19768850-bb5d-4e4b-9db6-b6dccaff9ec3.jpg?v=1724725479",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/8209CF.png?v=1724724279,499.99,499.99,49.999,,USD,"TSAR BOMBA WATCH",new,male,"Black Blue",,,,"Stylish barrel-shaped automatic watch with Japanese 82S0 movement, carbon fiber bezel, hollow dial, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882883986,https://www.awin1.com/pclick.php?p=41882883986&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F8209CF_243717e4-e488-4cae-a29c-1214a594655d.png%3Fv%3D1727248679&feedId=105368&k=f942fb9f35bd645b772871903709327495607336,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F8209CF_3.jpg%3Fv%3D1724725479%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F19_4554264f-f528-4353-855c-208386c0c568.jpg%3Fv%3D1724725479&feedId=105368&k=1ac5d6152a154c504787d5b72650b56320570239,544,"Men's Watches",,43mm*50.5mm*15.5mm,TB8209CF-01,TB8209CF-01,,,7.62704E+11,"Elemental Series-Carbon Fiber Automatic Watch TB8209CF Black","Stylish barrel-shaped automatic watch with Japanese 82S0 movement, carbon fiber bezel, hollow dial, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8209cf?variant=42651803386112,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/8209CF_3.jpg?v=1724725479,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/19_4554264f-f528-4353-855c-208386c0c568.jpg?v=1724725479",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/8209CF_243717e4-e488-4cae-a29c-1214a594655d.png?v=1727248679,499.99,499.99,49.999,,USD,"TSAR BOMBA WATCH",new,male,Black,,,,"Stylish barrel-shaped automatic watch with Japanese 82S0 movement, carbon fiber bezel, hollow dial, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882883987,https://www.awin1.com/pclick.php?p=41882883987&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F8209CF_dc1e7efb-c4cd-4b15-9640-eabcb51b2bb2.png%3Fv%3D1727248679&feedId=105368&k=5c4d7ffa25a991cfc32e0bf08e11b7ff52a11315,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F10_feb12ac0-b49c-49d4-94f2-e2b24d7b5f2e.jpg%3Fv%3D1724725479%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F11_63d577ea-a4b0-43d5-b689-4ec68100e9f2.jpg%3Fv%3D1724725479&feedId=105368&k=ab3abbf6a47c7aa4cbb92893969e13e9976ac2fc,544,"Men's Watches",,43mm*50.5mm*15.5mm,TB8209CF-06,TB8209CF-06,,,7.62704E+11,"Elemental Series-Carbon Fiber Automatic Watch TB8209CF White Blue","Stylish barrel-shaped automatic watch with Japanese 82S0 movement, carbon fiber bezel, hollow dial, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8209cf?variant=43490321596672,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/10_feb12ac0-b49c-49d4-94f2-e2b24d7b5f2e.jpg?v=1724725479,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/11_63d577ea-a4b0-43d5-b689-4ec68100e9f2.jpg?v=1724725479",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/8209CF_dc1e7efb-c4cd-4b15-9640-eabcb51b2bb2.png?v=1727248679,499.99,499.99,49.999,,USD,"TSAR BOMBA WATCH",new,male,"White Blue",,,,"Stylish barrel-shaped automatic watch with Japanese 82S0 movement, carbon fiber bezel, hollow dial, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882883988,https://www.awin1.com/pclick.php?p=41882883988&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F8209CF_bccfbdcd-a09a-4c9d-b2fd-097398dab7cc.png%3Fv%3D1727248679&feedId=105368&k=bea1dcf3f9f9389f191b9a9513c0a865271049fc,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F15_b371e4ea-1433-489f-9db6-9c1a15795d06.jpg%3Fv%3D1724725479%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F13_8d94fbed-37b7-4a7e-8bb5-fcc267ee6b6e.jpg%3Fv%3D1724725479&feedId=105368&k=b16c4506907f7a8dcde15d54ad9ac706ab77b498,544,"Men's Watches",,43mm*50.5mm*15.5mm,TB8209CF-03,TB8209CF-03,,,7.62704E+11,"Elemental Series-Carbon Fiber Automatic Watch TB8209CF Black White","Stylish barrel-shaped automatic watch with Japanese 82S0 movement, carbon fiber bezel, hollow dial, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8209cf?variant=43490321563904,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/15_b371e4ea-1433-489f-9db6-9c1a15795d06.jpg?v=1724725479,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/13_8d94fbed-37b7-4a7e-8bb5-fcc267ee6b6e.jpg?v=1724725479",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/8209CF_bccfbdcd-a09a-4c9d-b2fd-097398dab7cc.png?v=1727248679,499.99,499.99,49.999,,USD,"TSAR BOMBA WATCH",new,male,"Black White",,,,"Stylish barrel-shaped automatic watch with Japanese 82S0 movement, carbon fiber bezel, hollow dial, 316L stainless steel case, sapphire crystal, 50m water resistance, A-grade lume, and fluoro rubber strap.",,instock
